date,temperature,humidity,luminosity
2019-11-27 16:44:42.671,24.1,34.2,263
2019-11-27 16:44:40.397,24.2,34.3,263
2019-11-27 16:44:38.120,24.1,34.2,265
2019-11-27 16:44:35.842,24.1,34.2,261
2019-11-27 16:44:33.569,24.1,34.2,263
2019-11-27 16:44:31.293,24.1,34.2,261
2019-11-27 16:44:29.015,24.1,34.2,267
2019-11-27 16:44:26.742,24.1,34.2,263
2019-11-27 16:44:24.464,24.1,34.1,263
2019-11-27 16:44:22.186,24.1,34.1,261
2019-11-27 16:44:19.914,24.3,34.3,267
2019-11-27 16:44:17.637,24.1,34.1,263
2019-11-27 16:44:15.359,24.1,34.2,273
2019-11-27 16:44:13.085,24.1,34.3,275
2019-11-27 16:44:10.809,24.1,34.3,273
2019-11-27 16:44:08.536,24.2,34.5,273
2019-11-27 16:44:06.259,24.1,34.4,271
2019-11-27 16:44:03.981,24.1,34.5,284
2019-11-27 16:44:01.708,24.2,34.7,277
2019-11-27 16:43:59.431,24.1,34.6,273
2019-11-27 16:43:57.155,24.1,34.7,271
2019-11-27 16:43:54.881,24.1,34.8,273
2019-11-27 16:43:52.604,24.1,35.0,273
2019-11-27 16:43:50.326,24.2,35.1,271
2019-11-27 16:43:48.053,24.1,35.2,275
2019-11-27 16:43:45.777,24.2,35.4,271
2019-11-27 16:43:43.499,24.2,35.4,269
2019-11-27 16:43:41.225,24.2,35.5,273
2019-11-27 16:43:38.947,24.2,35.6,269
2019-11-27 16:43:36.671,24.1,35.6,269
2019-11-27 16:43:34.398,24.1,35.6,269
2019-11-27 16:43:32.122,24.1,35.6,269
2019-11-27 16:43:29.844,24.1,35.5,269
2019-11-27 16:43:27.570,24.2,35.6,271
2019-11-27 16:43:25.293,24.1,35.6,273
2019-11-27 16:43:23.015,24.1,35.6,267
2019-11-27 16:43:20.742,24.1,35.4,275
2019-11-27 16:43:18.465,24.1,35.1,275
2019-11-27 16:43:16.188,24.2,35.2,271
2019-11-27 16:43:13.914,24.2,35.1,273
2019-11-27 16:43:11.637,24.3,35.3,273
2019-11-27 16:43:09.360,24.1,35.3,275
2019-11-27 16:43:07.087,24.1,35.4,277
2019-11-27 16:43:04.809,24.1,35.5,273
2019-11-27 16:43:02.537,24.2,35.6,275
2019-11-27 16:43:00.259,24.1,35.4,273
2019-11-27 16:42:57.982,24.1,34.9,273
2019-11-27 16:42:55.708,24.2,33.9,273
2019-11-27 16:42:53.431,24.1,33.8,271
2019-11-27 16:42:51.154,24.2,33.9,273
2019-11-27 16:42:48.881,24.2,33.9,277
